location,iso_code,continent,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
France,FRA,Europe,2021-10-16,7129886.0,4899.0,4688.857,117297.0,15.0,30.143,105140.401,72.243,69.144,1729.713,0.221,0.444,1.01,1049.0,15.469,6437.0,94.923,313.0,4.616,1320.0,19.465,151187440.0,283684.0,2242.405,4.208,417569.0,6.193,0.011,90.9,people tested,98072141.0,51485036.0,45548250.0,2111340.0,112173.0,138507.0,144.62,75.92,67.17,3.11,2042.0,30552.0,0.045,41.74,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-17,7133664.0,3778.0,4658.429,117302.0,5.0,29.714,105196.113,55.712,68.695,1729.786,0.074,0.438,1.01,1052.0,15.513,6448.0,95.085,314.0,4.63,1300.0,19.17,151248131.0,60691.0,2243.305,0.9,413051.0,6.126,0.011,90.9,people tested,98084867.0,51488924.0,45553557.0,2114941.0,12726.0,138133.0,144.64,75.93,67.18,3.12,2037.0,30433.0,0.045,41.74,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,67886.0,6.2,4.58,1006.88202663819
France,FRA,Europe,2021-10-18,7134721.0,1057.0,4649.429,117348.0,46.0,31.286,105211.7,15.587,68.562,1730.465,0.678,0.461,1.02,1049.0,15.469,6468.0,95.38,323.0,4.763,1351.0,19.922,151639125.0,390994.0,2249.105,5.799,396448.0,5.88,0.012,83.3,people tested,98224067.0,51518101.0,45596208.0,2182594.0,139200.0,137760.0,144.85,75.97,67.24,3.22,2031.0,30212.0,0.045,41.71,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-19,7140666.0,5945.0,4658.714,117387.0,39.0,29.286,105299.367,87.668,68.699,1731.04,0.575,0.432,1.03,1046.0,15.425,6483.0,95.601,318.0,4.689,1383.0,20.394,151986499.0,347374.0,2254.257,5.152,382510.0,5.673,0.012,83.3,people tested,98373388.0,51545291.0,45641989.0,2259159.0,149321.0,136678.0,145.07,76.01,67.31,3.33,2016.0,29577.0,0.044,41.68,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-20,7146702.0,6036.0,5326.857,117413.0,26.0,28.0,105388.377,89.009,78.552,1731.423,0.383,0.413,1.05,1026.0,15.13,6465.0,95.336,304.0,4.483,1427.0,21.043,152301145.0,314646.0,2258.924,4.667,368347.0,5.463,0.013,76.9,people tested,98558292.0,51580626.0,45694637.0,2356310.0,184904.0,137726.0,145.34,76.06,67.38,3.47,2031.0,28888.0,0.043,41.65,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-21,7152829.0,6127.0,4848.714,117450.0,37.0,29.143,105478.728,90.351,71.501,1731.969,0.546,0.43,1.05,1009.0,14.879,6453.0,95.159,319.0,4.704,1494.0,22.031,152643105.0,341960.0,2263.996,5.072,301801.0,4.476,0.016,62.5,people tested,98713719.0,51606784.0,45740046.0,2440413.0,155427.0,138198.0,145.57,76.1,67.45,3.6,2038.0,28288.0,0.042,41.62,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-22,7159195.0,6366.0,4886.857,117479.0,29.0,28.143,105572.604,93.876,72.064,1732.396,0.428,0.415,1.07,1010.0,14.894,6400.0,94.377,334.0,4.925,1482.0,21.854,153079673.0,436568.0,2270.471,6.475,310845.0,4.61,0.017,58.8,people tested,98919776.0,51645229.0,45802744.0,2545544.0,206057.0,137115.0,145.87,76.16,67.54,3.75,2022.0,27360.0,0.04,41.58,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-23,7165486.0,6291.0,5085.714,117502.0,23.0,29.286,105665.374,92.77,74.996,1732.736,0.339,0.432,1.08,1007.0,14.85,6348.0,93.61,351.0,5.176,1557.0,22.96,153415351.0,335678.0,2275.449,4.979,318273.0,4.721,0.017,58.8,people tested,99033524.0,51672257.0,45844046.0,2591078.0,113748.0,137340.0,146.04,76.2,67.6,3.82,2025.0,26746.0,0.039,41.55,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-24,7170491.0,5005.0,5261.0,117506.0,4.0,29.143,105739.18,73.806,77.581,1732.795,0.059,0.43,1.08,1018.0,15.012,6377.0,94.038,354.0,5.22,1549.0,22.842,153480129.0,64778.0,2276.41,0.961,318857.0,4.729,0.017,58.8,people tested,99044921.0,51675200.0,45848844.0,2594772.0,11397.0,137151.0,146.06,76.2,67.61,3.83,2022.0,26611.0,0.039,41.55,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,68464.4,6.19,5.07,1015.46082880959
France,FRA,Europe,2021-10-25,7171786.0,1295.0,5295.0,117549.0,43.0,28.714,105758.276,19.097,78.082,1733.429,0.634,0.423,1.09,1023.0,15.086,6405.0,94.451,361.0,5.323,1541.0,22.724,153830878.0,350749.0,2281.613,5.202,313108.0,4.644,0.017,58.8,people tested,99189755.0,51701291.0,45885311.0,2677262.0,144834.0,137955.0,146.27,76.24,67.66,3.95,2034.0,26170.0,0.039,41.52,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-26,7178421.0,6635.0,5393.571,117587.0,38.0,28.571,105856.119,97.843,79.536,1733.989,0.56,0.421,1.1,1049.0,15.469,6445.0,95.041,410.0,6.046,1571.0,23.167,154123704.0,292826.0,2285.956,4.343,305315.0,4.528,0.018,55.6,people tested,99335983.0,51725057.0,45920531.0,2764704.0,146228.0,137514.0,146.49,76.28,67.72,4.08,2028.0,25681.0,0.038,41.5,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-27,7185420.0,6999.0,5531.143,117624.0,37.0,30.143,105959.329,103.21,81.565,1734.535,0.546,0.444,1.1,1038.0,15.307,6489.0,95.69,427.0,6.297,1591.0,23.462,154407841.0,284137.0,2290.17,4.214,300957.0,4.464,0.018,55.6,people tested,99521699.0,51755160.0,45967060.0,2873984.0,185716.0,137630.0,146.76,76.32,67.79,4.24,2030.0,24933.0,0.037,41.47,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-28,7191410.0,5990.0,5511.571,117654.0,30.0,29.143,106047.66,88.331,81.276,1734.977,0.442,0.43,1.11,1037.0,15.292,6541.0,96.456,426.0,6.282,1589.0,23.432,154695332.0,287491.0,2294.434,4.264,293175.0,4.348,0.019,52.6,people tested,99669146.0,51778766.0,46002185.0,2962884.0,147447.0,136490.0,146.98,76.36,67.84,4.37,2013.0,24569.0,0.036,41.44,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-29,7197843.0,6433.0,5521.143,117683.0,29.0,29.143,106142.524,94.864,81.417,1735.405,0.428,0.43,1.13,1034.0,15.248,6534.0,96.353,435.0,6.415,1669.0,24.612,155072412.0,377080.0,2300.027,5.593,284677.0,4.222,0.02,50.0,people tested,99869748.0,51810345.0,46053883.0,3080433.0,200602.0,135710.0,147.27,76.4,67.91,4.54,2001.0,23588.0,0.035,41.41,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-30,7205203.0,7360.0,5673.857,117705.0,22.0,29.0,106251.058,108.534,83.669,1735.729,0.324,0.428,1.14,1039.0,15.322,6524.0,96.206,437.0,6.444,1661.0,24.494,155404281.0,331869.0,2304.949,4.922,284133.0,4.214,0.021,47.6,people tested,99973977.0,51830915.0,46087212.0,3130865.0,104229.0,134350.0,147.43,76.43,67.96,4.62,1981.0,22665.0,0.033,41.39,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-10-31,7211532.0,6329.0,5863.0,117717.0,12.0,30.143,106344.388,93.33,86.458,1735.906,0.177,0.444,1.16,1046.0,15.425,6572.0,96.914,436.0,6.429,1703.0,25.113,155479432.0,75151.0,2306.064,1.115,285615.0,4.236,0.021,47.6,people tested,99983819.0,51833427.0,46091002.0,3134464.0,9842.0,134128.0,147.44,76.44,67.97,4.62,1978.0,22604.0,0.033,41.38,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,69167.0,6.19,6.08,1025.88175966302
France,FRA,Europe,2021-11-01,7213398.0,1866.0,5944.571,117723.0,6.0,24.857,106371.905,27.517,87.661,1735.995,0.088,0.367,1.17,1069.0,15.764,6639.0,97.902,390.0,5.751,1537.0,22.665,155565322.0,85890.0,2307.338,1.274,247778.0,3.675,0.021,47.6,people tested,100000425.0,51841951.0,46095913.0,3137710.0,16606.0,115810.0,147.46,76.45,67.98,4.63,1708.0,20094.0,0.03,41.38,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-02,7215437.0,2039.0,5288.0,117810.0,87.0,31.857,106401.973,30.068,77.979,1737.278,1.283,0.47,1.18,1091.0,16.088,6680.0,98.506,404.0,5.958,1637.0,24.14,155935705.0,370383.0,2312.831,5.494,258857.0,3.839,0.023,43.5,people tested,100160659.0,51868319.0,46136173.0,3231477.0,160234.0,117811.0,147.7,76.49,68.03,4.77,1737.0,20466.0,0.03,41.35,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-03,7225667.0,10230.0,5749.571,117848.0,38.0,32.0,106552.829,150.856,84.786,1737.838,0.56,0.472,1.22,1096.0,16.162,6764.0,99.745,438.0,6.459,1801.0,26.558,156216739.0,281034.0,2316.999,4.168,258414.0,3.833,0.025,40.0,people tested,100357860.0,51898439.0,46184236.0,3350625.0,197201.0,119452.0,147.99,76.53,68.11,4.94,1761.0,20468.0,0.03,41.32,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-04,7235011.0,9344.0,6228.714,117894.0,46.0,34.286,106690.62,137.791,91.851,1738.516,0.678,0.506,1.24,1099.0,16.206,6718.0,99.067,461.0,6.798,1864.0,27.487,156492394.0,275655.0,2321.088,4.089,256723.0,3.808,0.026,38.5,people tested,100526988.0,51922257.0,46221920.0,3458437.0,169128.0,122549.0,148.24,76.57,68.16,5.1,1807.0,20499.0,0.03,41.3,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-05,7244009.0,8998.0,6595.143,117920.0,26.0,33.857,106823.308,132.688,97.255,1738.9,0.383,0.499,1.27,1089.0,16.059,6735.0,99.317,476.0,7.019,1915.0,28.239,156859663.0,367269.0,2326.535,5.447,255322.0,3.787,0.028,35.7,people tested,100754254.0,51954658.0,46275011.0,3600341.0,227266.0,126358.0,148.58,76.61,68.24,5.31,1863.0,20616.0,0.03,41.26,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-06,7253614.0,9605.0,6915.857,117945.0,25.0,34.286,106964.948,141.64,101.984,1739.268,0.369,0.506,1.28,1099.0,16.206,6667.0,98.314,487.0,7.182,1929.0,28.446,157162948.0,303285.0,2331.034,4.498,251238.0,3.726,0.029,34.5,people tested,100875379.0,51976202.0,46309654.0,3665359.0,121125.0,128772.0,148.76,76.65,68.29,5.41,1899.0,20755.0,0.031,41.24,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-07,7262161.0,8547.0,7232.714,117955.0,10.0,34.0,107090.986,126.038,106.657,1739.416,0.147,0.501,1.3,1101.0,16.236,6709.0,98.934,487.0,7.182,1924.0,28.372,157227014.0,64066.0,2331.984,0.95,249655.0,3.703,0.03,33.3,people tested,100887163.0,51978605.0,46313907.0,3670568.0,11784.0,129049.0,148.77,76.65,68.3,5.41,1903.0,20740.0,0.031,41.23,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,69282.2,6.14,1.0,1027.5904007594
France,FRA,Europe,2021-11-08,7264358.0,2197.0,7280.0,118012.0,57.0,41.286,107123.383,32.398,107.354,1740.256,0.841,0.609,1.31,1141.0,16.826,6865.0,101.234,580.0,8.553,2304.0,33.976,157599133.0,372119.0,2337.503,5.519,290544.0,4.309,0.032,31.2,people tested,101072976.0,51999202.0,46351825.0,3798026.0,185813.0,153222.0,149.05,76.68,68.35,5.6,2259.0,22464.0,0.033,41.21,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-09,7276869.0,12511.0,8776.0,118056.0,44.0,35.143,107307.876,184.493,129.415,1740.905,0.649,0.518,1.32,1140.0,16.811,6851.0,101.028,553.0,8.155,2297.0,33.873,157928677.0,329544.0,2342.391,4.888,284710.0,4.223,0.032,31.2,people tested,101302146.0,52021608.0,46396684.0,3960088.0,229170.0,163070.0,149.38,76.71,68.42,5.84,2405.0,21898.0,0.032,41.18,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-10,7288752.0,11883.0,9012.143,118089.0,33.0,34.429,107483.108,175.232,132.897,1741.392,0.487,0.508,1.32,1154.0,17.017,6906.0,101.839,551.0,8.125,2247.0,33.135,158283126.0,354449.0,2347.648,5.257,295198.0,4.378,0.032,31.2,people tested,101576192.0,52053198.0,46451754.0,4147595.0,274046.0,174047.0,149.79,76.76,68.5,6.12,2567.0,22108.0,0.033,41.14,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-11,7301355.0,12603.0,9477.714,118106.0,17.0,30.286,107668.957,185.849,139.762,1741.642,0.251,0.447,1.33,1145.0,16.885,6952.0,102.517,505.0,7.447,2125.0,31.336,158369317.0,86191.0,2348.926,1.278,268132.0,3.977,0.032,31.2,people tested,101600691.0,52057927.0,46458604.0,4160613.0,24499.0,153386.0,149.82,76.77,68.51,6.14,2262.0,19381.0,0.029,41.14,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-12,7305215.0,3860.0,8743.714,118154.0,48.0,33.429,107725.879,56.921,128.939,1742.35,0.708,0.493,1.35,1182.0,17.43,7046.0,103.903,521.0,7.683,2153.0,31.749,158850691.0,481374.0,2356.066,7.14,284433.0,4.219,0.034,29.4,people tested,101868930.0,52087013.0,46513794.0,4344681.0,268239.0,159239.0,150.22,76.81,68.59,6.41,2348.0,18908.0,0.028,41.1,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-13,7319861.0,14646.0,9463.857,118170.0,16.0,32.143,107941.855,215.976,139.558,1742.586,0.236,0.474,1.38,1202.0,17.725,7050.0,103.962,530.0,7.816,2197.0,32.398,159182198.0,331507.0,2360.983,4.917,288464.0,4.278,0.035,28.6,people tested,102002745.0,52107365.0,46546482.0,4425530.0,133815.0,161052.0,150.42,76.84,68.64,6.53,2375.0,18738.0,0.028,41.08,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-14,7332357.0,12496.0,10028.0,118187.0,17.0,33.143,108126.126,184.271,147.877,1742.837,0.251,0.489,1.41,1210.0,17.843,7111.0,104.862,536.0,7.904,2222.0,32.767,159250398.0,68200.0,2361.995,1.012,289055.0,4.287,0.036,27.8,people tested,102016163.0,52109724.0,46550408.0,4432718.0,13418.0,161286.0,150.44,76.84,68.65,6.54,2378.0,18731.0,0.028,41.08,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,69733.8,6.11,3.87,1034.28851116846
France,FRA,Europe,2021-11-15,7335616.0,3259.0,10179.714,118262.0,75.0,35.714,108174.185,48.059,150.114,1743.943,1.106,0.527,1.43,1257.0,18.536,7361.0,108.549,559.0,8.243,2370.0,34.949,159709411.0,459013.0,2368.803,6.808,301468.0,4.471,0.038,26.3,people tested,102236501.0,52130215.0,46589135.0,4593937.0,220338.0,166218.0,150.76,76.87,68.7,6.77,2451.0,18716.0,0.028,41.05,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-16,7355394.0,19778.0,11217.857,118309.0,47.0,36.143,108465.84,291.655,165.423,1744.636,0.693,0.533,1.45,1277.0,18.831,7535.0,111.114,595.0,8.774,2608.0,38.459,160142928.0,433517.0,2375.233,6.43,316322.0,4.692,0.04,25.0,people tested,102504949.0,52153865.0,46633196.0,4794781.0,268448.0,171829.0,151.16,76.91,68.77,7.07,2534.0,18894.0,0.028,41.02,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-17,7375688.0,20294.0,12419.429,118365.0,56.0,39.429,108765.104,299.264,183.142,1745.462,0.826,0.581,1.47,1300.0,19.17,7663.0,113.002,609.0,8.981,2736.0,40.346,160548882.0,405954.0,2381.254,6.021,323679.0,4.801,0.043,23.3,people tested,102786061.0,52184383.0,46683600.0,4995090.0,281112.0,172838.0,151.57,76.95,68.84,7.37,2549.0,18741.0,0.028,40.99,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-18,7396054.0,20366.0,13528.429,118417.0,52.0,44.429,109065.43,300.326,199.496,1746.229,0.767,0.655,1.47,1333.0,19.657,7787.0,114.83,693.0,10.219,3046.0,44.918,160993951.0,445069.0,2387.855,6.601,374948.0,5.561,0.044,22.7,people tested,103047334.0,52207819.0,46729337.0,5187290.0,261273.0,206663.0,151.96,76.99,68.91,7.65,3048.0,21413.0,0.032,40.96,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-19,7417274.0,21220.0,16008.429,118467.0,50.0,44.714,109378.349,312.919,236.067,1746.966,0.737,0.659,1.48,1353.0,19.952,7940.0,117.087,724.0,10.676,3247.0,47.882,161563256.0,569305.0,2396.299,8.444,387509.0,5.748,0.045,22.2,people tested,103386188.0,52241499.0,46790778.0,5431110.0,338854.0,216751.0,152.46,77.04,69.0,8.01,3196.0,22069.0,0.033,40.91,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-20,7439952.0,22678.0,17155.857,118490.0,23.0,45.714,109712.769,334.42,252.988,1747.305,0.339,0.674,1.48,1333.0,19.657,7974.0,117.588,700.0,10.323,3282.0,48.398,161985683.0,422427.0,2402.564,6.265,400498.0,5.94,0.046,21.7,people tested,103550674.0,52266908.0,46827546.0,5533496.0,164486.0,221133.0,152.7,77.08,69.05,8.16,3261.0,22792.0,0.034,40.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-21,7459701.0,19749.0,18192.0,118505.0,15.0,45.429,110003.996,291.227,268.267,1747.526,0.221,0.67,1.48,1339.0,19.745,8038.0,118.532,701.0,10.337,3315.0,48.884,162065135.0,79452.0,2403.743,1.178,402105.0,5.964,0.046,21.7,people tested,103567471.0,52269555.0,46832075.0,5543185.0,16797.0,221615.0,152.73,77.08,69.06,8.17,3268.0,22833.0,0.034,40.89,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,70292.4,6.1,4.78,1042.57364065142
France,FRA,Europe,2021-11-22,7464992.0,5291.0,18482.286,118602.0,97.0,48.571,110082.02,78.023,272.548,1748.957,1.43,0.716,1.48,1406.0,20.733,8338.0,122.956,745.0,10.986,3549.0,52.335,162680252.0,615117.0,2412.866,9.123,424406.0,6.295,0.048,20.8,people tested,103804352.0,52292360.0,46865356.0,5724087.0,236881.0,223979.0,153.07,77.11,69.11,8.44,3303.0,23164.0,0.034,40.86,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-23,7495446.0,30454.0,20007.429,118686.0,84.0,53.857,110531.108,449.088,295.038,1750.195,1.239,0.794,1.48,1455.0,21.456,8525.0,125.713,802.0,11.827,3661.0,53.987,163281057.0,600805.0,2421.777,8.911,448304.0,6.649,0.05,20.0,people tested,104105608.0,52318081.0,46910959.0,5954096.0,301256.0,228666.0,153.52,77.15,69.18,8.78,3372.0,23459.0,0.035,40.83,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-24,7528037.0,32591.0,21764.143,118767.0,81.0,57.429,111011.709,480.601,320.944,1751.39,1.194,0.847,1.48,1483.0,21.869,8765.0,129.253,832.0,12.269,3906.0,57.6,163870323.0,589266.0,2430.517,8.74,474492.0,7.038,0.051,19.6,people tested,104416686.0,52349883.0,46964747.0,6179673.0,311078.0,232946.0,153.98,77.2,69.26,9.11,3435.0,23643.0,0.035,40.8,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-25,7561501.0,33464.0,23635.286,118839.0,72.0,60.286,111505.183,493.475,348.536,1752.452,1.062,0.889,1.48,1499.0,22.105,8981.0,132.438,852.0,12.564,4162.0,61.375,164530800.0,660477.0,2440.313,9.796,505264.0,7.494,0.052,19.2,people tested,104748244.0,52375520.0,47014022.0,6436412.0,331558.0,242987.0,154.47,77.24,69.33,9.49,3583.0,23957.0,0.035,40.76,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-26,7595937.0,34436.0,25523.286,118899.0,60.0,61.714,112012.992,507.808,376.377,1753.336,0.885,0.91,1.47,1563.0,23.049,9181.0,135.387,899.0,13.257,4343.0,64.044,165301298.0,770498.0,2451.741,11.428,534006.0,7.92,0.053,18.9,people tested,105236707.0,52408779.0,47088882.0,6816840.0,488463.0,264360.0,155.19,77.28,69.44,10.05,3898.0,23897.0,0.035,40.72,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-27,7632994.0,37057.0,27577.429,118931.0,32.0,63.0,112559.45,546.459,406.669,1753.808,0.472,0.929,1.46,1617.0,23.845,9271.0,136.714,961.0,14.171,4462.0,65.799,165848318.0,547020.0,2459.855,8.113,551805.0,8.184,0.054,18.5,people tested,105525197.0,52432272.0,47138574.0,7032186.0,288490.0,282075.0,155.61,77.32,69.51,10.37,4160.0,23623.0,0.035,40.68,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-28,7664575.0,31581.0,29267.714,118952.0,21.0,63.857,113025.157,465.707,431.594,1754.118,0.31,0.942,1.45,1632.0,24.066,9381.0,138.336,976.0,14.393,4528.0,66.772,165961482.0,113164.0,2461.533,1.678,556621.0,8.256,0.054,18.5,people tested,105596056.0,52435786.0,47149128.0,7089027.0,70859.0,289798.0,155.72,77.32,69.53,10.45,4273.0,23747.0,0.035,40.67,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,71326.4,6.13,8.75,1057.90988104773
France,FRA,Europe,2021-11-29,7673082.0,8507.0,29727.143,119078.0,126.0,68.0,113150.605,125.448,438.369,1755.976,1.858,1.003,1.43,1749.0,25.792,9860.0,145.4,1041.0,15.351,4706.0,69.397,166814518.0,853036.0,2474.185,12.652,590609.0,8.76,0.056,17.9,people tested,106012023.0,52455208.0,47203354.0,7431436.0,415967.0,315382.0,156.33,77.35,69.61,10.96,4651.0,23264.0,0.034,40.64,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-11-30,7720283.0,47201.0,32119.571,119193.0,115.0,72.429,113846.652,696.046,473.649,1757.672,1.696,1.068,1.42,1824.0,26.897,10249.0,151.136,1120.0,16.516,5134.0,75.708,167626716.0,812198.0,2486.232,12.046,620808.0,9.208,0.057,17.5,people tested,106567180.0,52479986.0,47275355.0,7889889.0,555157.0,351653.0,157.15,77.39,69.71,11.63,5186.0,23129.0,0.034,40.59,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
France,FRA,Europe,2021-12-01,7769893.0,49610.0,34550.857,119289.0,96.0,74.571,114578.222,731.571,509.502,1759.087,1.416,1.1,1.41,1886.0,27.812,10558.0,155.693,1198.0,17.666,5356.0,78.982,168420885.0,794169.0,2498.011,11.779,650080.0,9.642,0.058,17.2,people tested,107140598.0,52507355.0,47351123.0,8360258.0,573418.0,389130.0,157.99,77.43,69.83,12.33,5738.0,22496.0,0.033,40.54,122.578,42.0,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,82.66,0.901,67813000.0,,,,
