,Date,canada_unemployment_rates,unemployment_rates,canada_inflation_rate,inflation_rate,canada_total_cases,canada_total_tests,canada_people_fully_vaccinated,canada_total_deaths,canada_reproduction_rate,total_cases,total_tests,people_fully_vaccinated,total_deaths,reproduction_rate
31,2021-08,-0.3000000000000007,1.9999999999999991,0.39999999999999947,0.7000000000000002,0.04830354983773155,0.05218157342714158,0.1401324946973872,0.01255686303996395,-0.15000000000000013,0.2522975647670025,0.11838429998081512,4.301460953505172,0.19932589910000353,-0.07000000000000006
32,2021-09,-0.09999999999999964,-0.3999999999999986,0.3000000000000007,-0.20000000000000018,0.08292666064385568,0.06890179160006116,0.058771964124752385,0.034530130323395136,-0.21999999999999997,0.28148203614631595,0.12808527093083377,0.5301645215095292,0.14488160727098776,-0.29999999999999993
33,2021-10,-0.20000000000000018,-2.3000000000000007,0.2999999999999998,-0.20000000000000018,0.05594754165986293,0.06750031229172149,0.04672791680163302,0.039730108028568356,-0.06999999999999995,0.09306398595118526,0.08372849536001525,0.28101915118708676,0.12738287982451557,-0.16999999999999993
34,2021-11,-0.7000000000000002,0.5999999999999996,0.0,-0.2999999999999998,0.04536131977960256,0.05511026190054946,0.0261453527029194,0.024784259578874757,0.19000000000000006,0.016309113270447595,0.05356349802854199,0.32910075639764846,0.12445566570925592,-0.13
35,2021-12,-0.09999999999999964,1.0,0.09999999999999964,-0.6000000000000001,0.2366484168847094,0.07898601407699579,0.013185588874869092,0.0212880625168419,0.41999999999999993,0.003969663229939746,0.04137781344483327,0.0,0.06095375424863536,3.66
36,2022-01,0.5,-0.29999999999999893,0.2999999999999998,-0.10000000000000009,0.382203365059236,0.07453095082625527,0.024697325506940704,0.1170844327176781,-0.79,0.25183835745622596,0.08266919537027873,0.6231429819319525,0.04852050326188251,-3.5400000000000005
37,2022-02,-1.0,0.1999999999999993,0.6000000000000005,0.0,0.07442151914301354,0.029183033370005385,0.02481191367024782,0.0804251550044286,0.14,0.028592478741374716,0.03236442350107116,0.0,0.045330814954724685,-0.13
38,2022-03,-0.20000000000000018,-0.6000000000000005,1.0,1.0,0.05677991763565893,0.021049345278518983,0.008934655656116286,0.02740886484123073,0.21000000000000008,0.00443692335083834,0.02617930178469785,0.11802909671902495,0.049565109564046805,0.29000000000000004
39,2022-04,-0.09999999999999964,0.5000000000000009,0.09999999999999964,0.9000000000000004,0.07887137490651619,0.024818755201110543,0.00393517323592274,0.04436524190759905,-0.30000000000000004,0.0020112852732756537,0.0,0.0,0.01843069081334714,0.1399999999999999
40,2022-05,-0.10000000000000053,0.39999999999999947,0.9000000000000004,0.5,0.031604466631466765,0.017527875929850723,0.002721825678985823,0.04467082643575693,0.04999999999999993,0.001339793354917962,0.0,0.0,0.0018892626903763698,0.06000000000000005
41,2022-06,-0.1999999999999993,-0.2999999999999998,0.39999999999999947,0.6999999999999993,0.020126359367276248,0.0027282893188771418,0.0017165054582248818,0.022745556937029177,0.2899999999999999,0.0037462936052616858,0.0,0.0,0.0016541229013316006,0.5
42,2022-07,0.0,-0.7999999999999998,-0.5,0.3000000000000007,0.03290686751798311,0.0,0.0014373233233777594,0.023812929061785004,-0.15999999999999992,0.019495697961914082,0.0,0.0,0.0028403930311287073,-0.30000000000000004
43,2022-08,0.5,0.8999999999999995,-0.5999999999999996,-0.10000000000000053,0.02496382603069547,0.0,0.001463327422217331,0.028264766827314824,-0.010000000000000009,0.027432415221307238,0.0,0.0,0.01789978098704026,-0.35
44,2022-09,-0.20000000000000018,-0.39999999999999947,-0.09999999999999964,0.6000000000000005,0.020125428735709994,0.0,0.0012600930134174515,0.028438809011660737,0.10000000000000009,0.017476030409545373,0.0,0.0,0.01832918109166215,0.16000000000000003
45,2022-10,,,,,0.020921334157141036,0.0,0.0018359588804486293,0.02758635873274473,,0.014291901804439622,0.0,0.0,0.017903950942856683,
