Date,canada_unemployment_rates,unemployment_rates,canada_inflation_rate,inflation_rate,canada_total_cases,canada_total_tests,canada_people_fully_vaccinated,canada_total_deaths,canada_reproduction_rate,total_cases,total_tests,people_fully_vaccinated,total_deaths,reproduction_rate
2021-12,-0.09999999999999964,0.0,0.09999999999999964,-0.7999999999999998,0.2366484168847094,0.07898601407699579,0.013185588874869092,0.0212880625168419,0.41999999999999993,0.03638245219347591,,,0.0,-0.11999999999999988
2022-01,0.5,0.10000000000000053,0.2999999999999998,-0.6,0.382203365059236,0.07453095082625527,0.024697325506940704,0.1170844327176781,-0.79,0.04255522367324249,,,0.0,-0.14000000000000012
2022-02,-1.0,0.0,0.6000000000000005,0.0,0.07442151914301354,0.029183033370005385,0.02481191367024782,0.0804251550044286,0.14,0.03893594516486343,,,0.0,1.0700000000000003
2022-03,-0.20000000000000018,0.09999999999999964,1.0,0.6,0.05677991763565893,0.021049345278518983,0.008934655656116286,0.02740886484123073,0.21000000000000008,0.8277271852754442,,,0.00043140638481453664,-1.4100000000000001
2022-04,-0.09999999999999964,0.0,0.09999999999999964,0.6000000000000001,0.07887137490651619,0.024818755201110543,0.00393517323592274,0.04436524190759905,-0.30000000000000004,2.558504899165782,,0.0,0.09098749460974553,-0.26
2022-05,-0.10000000000000053,-0.4999999999999991,0.9000000000000004,0.0,0.031604466631466765,0.017527875929850723,0.002721825678985823,0.04467082643575693,0.04999999999999993,0.08944550442975263,,0.0,0.03280632411067197,-0.05999999999999994
2022-06,-0.1999999999999993,-8.881784197001252e-16,0.39999999999999947,0.3999999999999999,0.020126359367276248,0.0,0.0017165054582248818,0.022745556937029177,0.2899999999999999,0.005379555652097245,,0.0,0.0,0.8
2022-07,0.0,-0.09999999999999964,-0.5,0.20000000000000018,0.03290686751798311,0.0,0.0014373233233777594,0.023812929061785004,-0.15999999999999992,0.019506963879202033,,0.0,0.0,-0.26
2022-08,0.5,0.1999999999999993,-0.5999999999999996,-0.20000000000000018,0.02496382603069547,0.0,0.001463327422217331,0.028264766827314824,-0.010000000000000009,0.055740006534274134,,0.0,0.0,0.1299999999999999
2022-09,-0.20000000000000018,0.3000000000000007,-0.09999999999999964,0.2999999999999998,0.020125428735709994,0.0,0.0012600930134174515,0.028438809011660737,0.10000000000000009,0.03633381146941117,,0.0,0.0,-0.3999999999999999
2022-10,,,,,0.020921334157141036,0.0,0.0018359588804486293,0.02758635873274473,,0.04191193902617418,,0.0,0.0,
