,Date,canada_unemployment_rates,unemployment_rates,canada_inflation_rate,inflation_rate,canada_total_cases,canada_total_tests,canada_people_fully_vaccinated,canada_total_deaths,canada_reproduction_rate,total_cases,total_tests,people_fully_vaccinated,total_deaths,reproduction_rate
32,2021-09,-0.09999999999999964,0.7000000000000002,0.3000000000000007,-0.1499999999999999,0.08292666064385568,0.06890179160006116,0.058771964124752385,0.034530130323395136,-0.21999999999999997,0.23803192014046437,0.18823505675052954,0.622465160808835,0.08944153577661429,0.0
33,2021-10,-0.20000000000000018,-4.440892098500626e-16,0.2999999999999998,0.75,0.05594754165986293,0.06750031229172149,0.04672791680163302,0.039730108028568356,-0.06999999999999995,0.1676785446803899,0.13590849159846696,0.49988376967451464,0.14457348818582294,0.19999999999999996
34,2021-11,-0.7000000000000002,-0.2999999999999994,0.0,0.6199999999999997,0.04536131977960256,0.05511026190054946,0.0261453527029194,0.024784259578874757,0.19000000000000006,0.2346268689305815,0.13928026335249477,0.06039220790679556,0.2802659202239328,0.050000000000000044
35,2021-12,-0.09999999999999964,1.0999999999999996,0.09999999999999964,-0.07999999999999963,0.2366484168847094,0.07898601407699579,0.013185588874869092,0.0212880625168419,0.41999999999999993,0.40433956007516314,0.19176300154361048,0.03484532893325043,0.5373052746652092,-0.44999999999999996
36,2022-01,0.5,-0.30000000000000027,0.2999999999999998,-0.0900000000000003,0.382203365059236,0.07453095082625527,0.024697325506940704,0.1170844327176781,-0.79,0.360154143309831,0.14119525070847283,0.03334861198279171,0.20391111111111115,0.8499999999999999
37,2022-02,-1.0,-1.2999999999999994,0.6000000000000005,0.050000000000000266,0.07442151914301354,0.029183033370005385,0.02481191367024782,0.0804251550044286,0.14,2.788529955719745,0.2797438591449568,0.007518795286813873,0.20643827525103364,-0.2699999999999998
38,2022-03,-0.20000000000000018,0.2999999999999998,1.0,0.47999999999999954,0.05677991763565893,0.021049345278518983,0.008934655656116286,0.02740886484123073,0.21000000000000008,3.0861543894528367,0.3184932229107236,0.0023920183914953874,1.0305997552019583,-0.5300000000000001
39,2022-04,-0.09999999999999964,0.3999999999999999,0.09999999999999964,0.6400000000000006,0.07887137490651619,0.024818755201110543,0.00393517323592274,0.04436524190759905,-0.30000000000000004,0.2915583181529533,0.08492040152136715,0.001153958344648709,0.37884267631103064,-0.22999999999999998
40,2022-05,-0.10000000000000053,0.0,0.9000000000000004,0.6200000000000001,0.031604466631466765,0.017527875929850723,0.002721825678985823,0.04467082643575693,0.04999999999999993,0.04884134888362235,0.04108282806622743,0.0007928371870682405,0.05779234972677605,0.010000000000000009
41,2022-06,-0.1999999999999993,0.0,0.39999999999999947,0.6499999999999995,0.020126359367276248,0.0,0.0017165054582248818,0.022745556937029177,0.2899999999999999,0.013766559240461218,0.0,0.0008306795587860183,0.01479522254824972,0.6
42,2022-07,0.0,-0.10000000000000009,-0.5,0.29000000000000004,0.03290686751798311,0.0,0.0014373233233777594,0.023812929061785004,-0.15999999999999992,0.07904041062544076,0.0,0.00039059016612807973,0.020891875381795932,0.030000000000000027
43,2022-08,0.5,-0.6999999999999997,-0.5999999999999996,-0.6299999999999999,0.02496382603069547,0.0,0.001463327422217331,0.028264766827314824,-0.010000000000000009,0.1769438566342052,0.0,0.0002590677171665501,0.07212382320089361,-0.5
44,2022-09,-0.20000000000000018,1.0999999999999996,-0.09999999999999964,-0.1299999999999999,0.020125428735709994,0.0,0.0012600930134174515,0.028438809011660737,0.10000000000000009,0.06293396271425578,0.0,0.00023357065281670586,0.05837922309867549,0.030000000000000027
45,2022-10,,,,,0.020921334157141036,0.0,0.0018359588804486293,0.02758635873274473,,0.03305583711962745,0.0,0.0002105762969017988,0.026858850413077784,
