location,iso_code,continent,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
South Korea,KOR,Asia,2022-04-14,16104869.0,125808.0,160167.857,20616.0,264.0,266.0,310809.956,2427.985,3091.1,397.871,5.095,5.134,0.62,962.0,18.566,,,,,9034.0,174.348,91810197.0,214706.0,1771.367,4.142,279829.0,5.399,0.5724,1.7,people tested,121411768.0,45029697.0,44546700.0,33352201.0,50171.0,25019.0,234.31,86.9,85.97,64.37,483.0,2440.0,0.005,38.35,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-15,16212751.0,107882.0,149080.286,20889.0,273.0,256.714,312891.985,2082.029,2877.12,403.14,5.269,4.954,0.61,999.0,19.28,,,,,8713.0,168.153,92090495.0,280298.0,1776.775,5.408,265949.0,5.131,0.5606,1.8,people tested,121514168.0,45035263.0,44549936.0,33445809.0,102400.0,32330.0,234.51,86.91,85.98,64.55,624.0,2089.0,0.004,38.35,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-16,16305752.0,93001.0,138868.857,21092.0,203.0,238.714,314686.823,1794.838,2680.048,407.057,3.918,4.607,0.61,913.0,17.62,,,,,8301.0,160.202,92308130.0,217635.0,1780.974,4.199,252952.0,4.88,0.549,1.8,people tested,121541657.0,45037047.0,44551148.0,33470302.0,27489.0,33593.0,234.56,86.92,85.98,64.59,648.0,1838.0,0.004,38.35,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-17,16353495.0,47743.0,132699.571,21224.0,132.0,220.714,315608.221,921.398,2560.986,409.605,2.547,4.26,0.61,893.0,17.234,,,,,7885.0,152.174,92419808.0,111678.0,1783.129,2.155,241947.0,4.668,0.5485,1.8,people tested,121542019.0,45037074.0,44551169.0,33470616.0,362.0,33606.0,234.57,86.92,85.98,64.6,649.0,1838.0,0.004,38.35,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,36445.1,5.11,48.2,703.164234230589
South Korea,KOR,Asia,2022-04-18,16471940.0,118445.0,119523.714,21354.0,130.0,214.857,317894.107,2285.885,2306.704,412.114,2.509,4.147,0.6,850.0,16.404,,,,,7520.0,145.129,92518821.0,99013.0,1785.039,1.91,230738.0,4.452,0.518,1.9,people tested,121604139.0,45037879.0,44552172.0,33530933.0,62120.0,39737.0,234.69,86.92,85.98,64.71,767.0,1767.0,0.003,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-19,16583220.0,111280.0,107510.857,21520.0,166.0,212.286,320041.714,2147.607,2074.866,415.317,3.204,4.097,0.59,834.0,16.095,,,840.0,16.211,6964.0,134.399,92834293.0,315472.0,1791.126,6.087,215572.0,4.159,0.4987,2.0,people tested,121668229.0,45038591.0,44553114.0,33593370.0,64090.0,46763.0,234.81,86.92,85.98,64.83,902.0,1705.0,0.003,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-20,16674045.0,90825.0,99283.429,21667.0,147.0,187.857,321794.557,1752.843,1916.084,418.154,2.837,3.625,0.6,808.0,15.594,,,,,6242.0,120.465,93035363.0,201070.0,1795.005,3.879,205696.0,3.969,0.4827,2.1,people tested,121743601.0,45039649.0,44554259.0,33666540.0,75372.0,54572.0,234.95,86.92,85.99,64.97,1053.0,1629.0,0.003,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-21,16755055.0,81010.0,92883.714,21873.0,206.0,179.571,323357.98,1563.422,1792.575,422.13,3.976,3.466,0.58,846.0,16.327,,,,,5695.0,109.909,93190988.0,155625.0,1798.008,3.003,197256.0,3.806,0.4709,2.1,people tested,121815970.0,45040809.0,44555740.0,33736274.0,72369.0,57743.0,235.09,86.92,85.99,65.11,1114.0,1587.0,0.003,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-22,16830469.0,75414.0,88245.429,22024.0,151.0,162.143,324813.404,1455.425,1703.06,425.044,2.914,3.129,0.61,833.0,16.076,,,,,5307.0,102.42,93426005.0,235017.0,1802.542,4.534,190787.0,3.681,0.4625,2.2,people tested,121972316.0,45044629.0,44559746.0,33884797.0,156346.0,65450.0,235.4,86.93,86.0,65.39,1263.0,1338.0,0.003,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-23,16895194.0,64725.0,84206.0,22133.0,109.0,148.714,326062.541,1249.136,1625.103,427.148,2.104,2.87,0.61,738.0,14.243,,,,,5035.0,97.171,93603807.0,177802.0,1805.973,3.43,185097.0,3.571,0.4549,2.2,people tested,122013147.0,45045967.0,44561077.0,33922964.0,40831.0,67356.0,235.47,86.93,86.0,65.47,1300.0,1274.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-24,16929564.0,34370.0,82295.571,22243.0,110.0,145.571,326725.852,663.311,1588.233,429.271,2.123,2.809,0.61,726.0,14.011,,,,,4916.0,94.875,93695578.0,91771.0,1807.743,1.771,182253.0,3.516,0.4515,2.2,people tested,122013761.0,45045990.0,44561106.0,33923526.0,614.0,67392.0,235.48,86.93,86.0,65.47,1301.0,1274.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,38298.2,5.32,30.59,738.917563003256
South Korea,KOR,Asia,2022-04-25,17009865.0,80301.0,76846.429,22243.0,0.0,127.0,328275.591,1549.739,1483.069,429.271,0.0,2.451,0.58,668.0,12.892,,,,,4722.0,91.13,93774134.0,78556.0,1809.259,1.516,179330.0,3.46,0.4285,2.3,people tested,122224172.0,45046885.0,44562346.0,34131805.0,210411.0,88576.0,235.88,86.94,86.0,65.87,1709.0,1287.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-26,17086626.0,76761.0,71915.143,22466.0,223.0,135.143,329757.012,1481.42,1387.9,433.574,4.304,2.608,0.55,613.0,11.83,,,634.0,12.236,4592.0,88.622,94041670.0,267536.0,1814.421,5.162,172482.0,3.328,0.4169,2.4,people tested,122449079.0,45047800.0,44563395.0,34354750.0,224907.0,111550.0,236.32,86.94,86.0,66.3,2153.0,1316.0,0.003,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-27,17086626.0,0.0,58940.143,22466.0,0.0,114.143,329757.012,0.0,1137.493,433.574,0.0,2.203,0.53,546.0,10.537,,,,,4428.0,85.457,94216759.0,175089.0,1817.799,3.378,168771.0,3.256,0.3492,2.9,people tested,122679826.0,45048865.0,44564538.0,34583299.0,230747.0,133746.0,236.76,86.94,86.01,66.74,2581.0,1317.0,0.003,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-28,17194616.0,107990.0,62794.429,22724.0,258.0,121.571,331841.125,2084.113,1211.878,438.553,4.979,2.346,0.69,552.0,10.653,,,,,4384.0,84.607,94336537.0,119778.0,1820.11,2.311,163650.0,3.157,0.3837,2.6,people tested,122892166.0,45049948.0,44565906.0,34793193.0,212340.0,153742.0,237.17,86.94,86.01,67.15,2967.0,1306.0,0.003,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-29,17237878.0,43262.0,58201.286,22794.0,70.0,110.0,332676.044,834.919,1123.234,439.904,1.351,2.123,0.64,526.0,10.151,,,,,4168.0,80.439,94536904.0,200367.0,1823.976,3.866,158700.0,3.062,0.3667,2.7,people tested,123287334.0,45052864.0,44569176.0,35182180.0,395168.0,187860.0,237.93,86.95,86.01,67.9,3626.0,1176.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-04-30,17275649.0,37771.0,54350.714,22875.0,81.0,106.0,333404.991,728.947,1048.921,441.468,1.563,2.046,0.61,490.0,9.457,,,,,3849.0,74.282,94686057.0,149153.0,1826.853,2.878,154607.0,2.983,0.3515,2.8,people tested,123370944.0,45054136.0,44570311.0,35263383.0,83610.0,193971.0,238.1,86.95,86.02,68.06,3743.0,1167.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-01,17295733.0,20084.0,52309.857,22958.0,83.0,102.143,333792.595,387.604,1009.535,443.069,1.602,1.971,0.61,493.0,9.514,,,,,3586.0,69.207,94762273.0,76216.0,1828.324,1.47,152385.0,2.94,0.3433,2.9,people tested,123372156.0,45054148.0,44570329.0,35264565.0,1212.0,194056.0,238.1,86.95,86.02,68.06,3745.0,1165.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,39538.1,5.45,21.0,762.839937589208
South Korea,KOR,Asia,2022-05-02,17346753.0,51020.0,48126.857,23007.0,49.0,109.143,334777.236,984.642,928.806,444.015,0.946,2.106,0.6,461.0,8.897,,,,,3469.0,66.949,94819749.0,57476.0,1829.433,1.109,149374.0,2.882,0.3222,3.1,people tested,123539304.0,45054992.0,44571296.0,35429906.0,167148.0,187876.0,238.42,86.95,86.02,68.38,3626.0,1158.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-03,17395791.0,49038.0,44166.429,23079.0,72.0,87.571,335723.627,946.391,852.374,445.405,1.39,1.69,0.6,417.0,8.048,,,432.0,8.337,3251.0,62.741,95042015.0,222266.0,1833.721,4.288,142906.0,2.757,0.3091,3.2,people tested,123721030.0,45055749.0,44572273.0,35609900.0,181726.0,181707.0,238.77,86.95,86.02,68.72,3507.0,1136.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-04,17438068.0,42277.0,50206.0,23158.0,79.0,98.857,336539.536,815.909,968.932,446.929,1.525,1.908,0.63,432.0,8.337,,,,,3074.0,59.326,95189175.0,147160.0,1836.56,2.839,138917.0,2.68,0.3614,2.8,people tested,123883514.0,45056674.0,44573220.0,35770520.0,162484.0,171955.0,239.08,86.96,86.02,69.03,3319.0,1116.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-05,17464782.0,26714.0,38595.143,23206.0,48.0,68.857,337055.093,515.557,744.853,447.856,0.926,1.329,0.61,441.0,8.511,,,,,2932.0,56.585,95323075.0,133900.0,1839.144,2.583,140934.0,2.719,0.2739,3.7,people tested,123887227.0,45056732.0,44573282.0,35774113.0,3713.0,142152.0,239.09,86.96,86.02,69.04,2743.0,969.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-06,17504334.0,39552.0,38065.143,23289.0,83.0,70.714,337818.412,763.319,734.624,449.457,1.602,1.365,0.7,423.0,8.164,,,,,2725.0,52.59,95381455.0,58380.0,1840.27,1.126,120650.0,2.328,0.3155,3.2,people tested,124142183.0,45058729.0,44575876.0,36024484.0,254956.0,122121.0,239.58,86.96,86.03,69.52,2357.0,838.0,0.002,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-07,17544398.0,40064.0,38392.714,23360.0,71.0,69.286,338591.613,773.2,740.946,450.828,1.37,1.337,0.76,419.0,8.086,,,,,2708.0,52.262,95589734.0,208279.0,1844.289,4.018,129097.0,2.491,0.2974,3.4,people tested,124192285.0,45059336.0,44576639.0,36073216.0,50102.0,117334.0,239.68,86.96,86.03,69.62,2264.0,743.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-08,17564999.0,20601.0,38466.571,23400.0,40.0,63.143,338989.194,397.581,742.371,451.6,0.772,1.219,0.77,423.0,8.164,,,,,2694.0,51.992,95661628.0,71894.0,1845.676,1.387,128479.0,2.479,0.2994,3.3,people tested,124192943.0,45059350.0,44576650.0,36073849.0,658.0,117255.0,239.68,86.96,86.03,69.62,2263.0,743.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,40311.8,5.51,12.88,777.767545635947
South Korea,KOR,Asia,2022-05-09,17614895.0,49896.0,38306.0,23462.0,62.0,65.0,339952.144,962.949,739.272,452.796,1.197,1.254,0.78,421.0,8.125,,,,,2752.0,53.111,95721435.0,59807.0,1846.83,1.154,128812.0,2.485,0.2974,3.4,people tested,124300633.0,45060073.0,44577552.0,36179922.0,107690.0,108761.0,239.89,86.96,86.03,69.82,2099.0,726.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-10,17658794.0,43899.0,37571.857,23491.0,29.0,58.857,340799.356,847.212,725.104,453.356,0.56,1.136,0.76,398.0,7.681,,,312.0,6.021,2722.0,52.532,95949742.0,228307.0,1851.235,4.405,129675.0,2.502,0.2897,3.5,people tested,124428275.0,45060695.0,44578384.0,36306111.0,127642.0,101035.0,240.14,86.96,86.03,70.07,1950.0,707.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-11,17694677.0,35883.0,36658.429,23554.0,63.0,56.571,341491.867,692.511,707.476,454.572,1.216,1.092,0.75,383.0,7.392,,,,,2671.0,51.548,96110594.0,160852.0,1854.338,3.103,131631.0,2.54,0.2785,3.6,people tested,124535549.0,45061311.0,44579299.0,36411867.0,107274.0,93148.0,240.34,86.96,86.03,70.27,1798.0,662.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-12,17727086.0,32409.0,37472.0,23606.0,52.0,57.143,342117.332,625.465,723.177,455.575,1.004,1.103,0.72,354.0,6.832,,,,,2579.0,49.772,96216039.0,105445.0,1856.372,2.034,127566.0,2.461,0.2937,3.4,people tested,124640497.0,45062026.0,44580232.0,36515169.0,104948.0,107610.0,240.55,86.97,86.04,70.47,2077.0,756.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-13,17756627.0,29541.0,36041.857,23661.0,55.0,53.143,342687.448,570.116,695.576,456.637,1.061,1.026,0.72,347.0,6.697,,,,,2660.0,51.336,96402183.0,186144.0,1859.964,3.591,145818.0,2.813,0.2472,4.0,people tested,124804375.0,45063514.0,44582207.0,36675588.0,163878.0,94599.0,240.86,86.97,86.04,70.78,1826.0,684.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-14,17782061.0,25434.0,33951.857,23709.0,48.0,49.857,343178.302,490.854,655.241,457.563,0.926,0.962,0.72,341.0,6.581,,,,,2563.0,49.464,96540738.0,138555.0,1862.637,2.673,135858.0,2.621,0.2499,4.0,people tested,124841315.0,45064227.0,44582960.0,36711064.0,36940.0,92719.0,240.93,86.97,86.04,70.85,1789.0,699.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-15,17795357.0,13296.0,32908.286,23744.0,35.0,49.143,343434.903,256.601,635.101,458.239,0.675,0.948,0.73,338.0,6.523,,,,,2457.0,47.418,96607166.0,66428.0,1863.919,1.282,135077.0,2.606,0.2436,4.1,people tested,124841841.0,45064242.0,44582971.0,36711564.0,526.0,92700.0,240.93,86.97,86.04,70.85,1789.0,699.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,41156.9,5.58,14.34,794.072730540043
South Korea,KOR,Asia,2022-05-16,17830429.0,35072.0,30790.571,23771.0,27.0,44.143,344111.762,676.859,594.231,458.76,0.521,0.852,0.73,345.0,6.658,,,,,2316.0,44.697,96659392.0,52226.0,1864.926,1.008,133994.0,2.585,0.2298,4.4,people tested,124905646.0,45064829.0,44583740.0,36774017.0,63805.0,86430.0,241.06,86.97,86.04,70.97,1668.0,679.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-17,17861744.0,31315.0,28992.857,23802.0,31.0,44.429,344716.114,604.352,559.537,459.358,0.598,0.857,0.73,333.0,6.427,,,250.0,4.825,2178.0,42.034,96873782.0,214390.0,1869.063,4.136,132006.0,2.547,0.2196,4.6,people tested,124981974.0,45065350.0,44584430.0,36849137.0,76328.0,79100.0,241.2,86.97,86.04,71.12,1527.0,665.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-18,17889849.0,28105.0,27881.714,23842.0,40.0,41.143,345258.516,542.402,538.093,460.13,0.772,0.794,0.74,313.0,6.041,,,,,1999.0,38.579,97031605.0,157823.0,1872.108,3.045,131573.0,2.539,0.2119,4.7,people tested,125046426.0,45065889.0,44585201.0,36912289.0,64452.0,72982.0,241.33,86.97,86.05,71.24,1408.0,654.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-19,17914957.0,25108.0,26838.714,23885.0,43.0,39.857,345743.079,484.563,517.964,460.96,0.83,0.769,0.73,274.0,5.288,,,,,1842.0,35.549,97127444.0,95839.0,1873.957,1.849,130201.0,2.512,0.2061,4.9,people tested,125107699.0,45066396.0,44586052.0,36972208.0,61273.0,66743.0,241.45,86.97,86.05,71.35,1288.0,624.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-20,17938399.0,23442.0,25967.429,23911.0,26.0,35.714,346195.489,452.41,501.149,461.461,0.502,0.689,0.73,251.0,4.844,,,,,1716.0,33.117,97313124.0,185680.0,1877.539,3.582,130134.0,2.511,0.1995,5.0,people tested,125212736.0,45067549.0,44587978.0,37074171.0,105037.0,58337.0,241.65,86.98,86.05,71.55,1126.0,576.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-21,17957697.0,19298.0,25090.857,23965.0,54.0,36.571,346567.924,372.435,484.232,462.504,1.042,0.706,0.73,235.0,4.535,,,,,1653.0,31.901,97450078.0,136954.0,1880.182,2.642,129906.0,2.506,0.1931,5.2,people tested,125236989.0,45068090.0,44588767.0,37097097.0,24253.0,56525.0,241.7,86.98,86.05,71.59,1091.0,552.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-22,17967672.0,9975.0,24616.429,23987.0,22.0,34.714,346760.433,192.509,475.076,462.928,0.425,0.67,0.72,229.0,4.42,,,,,1543.0,29.779,97515028.0,64950.0,1881.435,1.253,129695.0,2.502,0.1898,5.3,people tested,125237333.0,45068097.0,44588782.0,37097419.0,344.0,56499.0,241.7,86.98,86.05,71.59,1090.0,551.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,41569.0,5.59,6.97,802.023702849803
South Korea,KOR,Asia,2022-05-23,17993985.0,26313.0,23365.143,24006.0,19.0,33.571,347268.251,507.818,450.927,463.295,0.367,0.648,0.71,225.0,4.342,,,,,1510.0,29.142,97564776.0,49748.0,1882.395,0.96,129341.0,2.495,0.1806,5.5,people tested,125279931.0,45068586.0,44589544.0,37138773.0,42598.0,53469.0,241.78,86.98,86.05,71.67,1032.0,537.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-24,18017923.0,23938.0,22311.286,24029.0,23.0,32.429,347730.233,461.983,430.588,463.739,0.444,0.626,0.69,232.0,4.477,,,188.0,3.628,1452.0,28.022,97768864.0,204088.0,1886.332,3.938,127869.0,2.467,0.1745,5.7,people tested,125330734.0,45069010.0,44590260.0,37188439.0,50803.0,49823.0,241.88,86.98,86.06,71.77,962.0,523.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-25,18036720.0,18797.0,20981.571,24063.0,34.0,31.571,348092.999,362.766,404.926,464.395,0.656,0.609,0.68,237.0,4.574,,,,,1430.0,27.598,97918365.0,149501.0,1889.217,2.884,126680.0,2.444,0.1656,6.0,people tested,125376072.0,45069534.0,44591221.0,37232298.0,45338.0,47092.0,241.96,86.98,86.06,71.86,909.0,521.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-26,18053287.0,16567.0,19761.429,24103.0,40.0,31.143,348412.728,319.729,381.378,465.167,0.772,0.601,0.66,243.0,4.69,,,,,1392.0,26.864,98000999.0,82634.0,1890.811,1.594,124794.0,2.408,0.1584,6.3,people tested,125420735.0,45070140.0,44593111.0,37274474.0,44663.0,44719.0,242.05,86.98,86.06,71.94,863.0,535.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-27,18067669.0,14382.0,18467.143,24139.0,36.0,32.571,348690.288,277.56,356.4,465.862,0.695,0.629,0.65,207.0,3.995,,,,,1306.0,25.205,98172829.0,171830.0,1894.126,3.315,122815.0,2.37,0.1504,6.7,people tested,125501192.0,45071409.0,44599751.0,37347031.0,80457.0,41208.0,242.21,86.98,86.07,72.08,795.0,551.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-28,18080323.0,12654.0,17518.0,24158.0,19.0,27.571,348934.499,244.211,338.082,466.228,0.367,0.532,0.66,196.0,3.783,,,,,1176.0,22.696,98296605.0,123776.0,1896.514,2.388,120932.0,2.333,0.1449,6.9,people tested,125521732.0,45071931.0,44602796.0,37364004.0,20540.0,40678.0,242.25,86.98,86.08,72.11,785.0,549.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-29,18086462.0,6139.0,16970.0,24167.0,9.0,25.714,349052.976,118.477,327.506,466.402,0.174,0.496,0.66,188.0,3.628,,,,,1120.0,21.615,98348758.0,52153.0,1897.521,1.006,119104.0,2.298,0.1425,7.0,people tested,125522039.0,45071939.0,44602820.0,37364279.0,307.0,40672.0,242.25,86.98,86.08,72.11,785.0,549.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,42023.5,5.61,7.82,810.792732004828
South Korea,KOR,Asia,2022-05-30,18103638.0,17176.0,15664.714,24176.0,9.0,24.286,349384.458,331.482,302.315,466.576,0.174,0.469,0.65,178.0,3.435,,,,,1082.0,20.882,98387685.0,38927.0,1898.272,0.751,117558.0,2.268,0.1333,7.5,people tested,125555033.0,45072459.0,44604321.0,37395257.0,32994.0,39300.0,242.31,86.99,86.08,72.17,758.0,553.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
South Korea,KOR,Asia,2022-05-31,18119415.0,15777.0,14498.857,24197.0,21.0,24.0,349688.94,304.482,279.815,466.981,0.405,0.463,0.62,180.0,3.474,,,146.0,2.818,1019.0,19.666,98576028.0,188343.0,1901.906,3.634,115309.0,2.225,0.1257,8.0,people tested,125589186.0,45073012.0,44605648.0,37427533.0,34153.0,36922.0,242.38,86.99,86.09,72.23,713.0,572.0,0.001,14.28,527.967,43.4,13.914,8.622,35938.374,0.2,85.998,6.8,6.2,40.9,,12.27,83.03,0.916,51815808.0,,,,
