date,total_cases,total_tests,people_fully_vaccinated,total_deaths,reproduction_rate
2020-04-11,8446.0,179374.0,,288.0,1.67
2020-04-12,9205.0,195748.0,,331.0,1.62
2020-04-13,10453.0,217554.0,,358.0,1.58
2020-04-14,11487.0,244893.0,,393.0,1.53
2020-04-15,12322.0,274599.0,,405.0,1.46
2020-04-16,13430.0,302956.0,,448.0,1.45
2020-04-17,14352.0,335123.0,,486.0,1.45
2020-04-18,15722.0,372123.0,,521.0,1.46
2020-04-19,17615.0,401586.0,,559.0,1.46
2020-04-20,18539.0,,,592.0,1.39
2020-04-21,20080.0,462621.0,,645.0,1.38
2020-04-22,21370.0,,,681.0,1.36
2020-04-23,23077.0,500542.0,,721.0,1.35
2020-04-24,24530.0,541789.0,,780.0,1.34
2020-04-25,26283.0,579957.0,,825.0,1.32
2020-04-26,27890.0,625309.0,,881.0,1.31
2020-04-27,29451.0,665819.0,,939.0,1.3
2020-04-28,31324.0,716733.0,,1008.0,1.33
2020-04-29,33062.0,770764.0,,1079.0,1.34
2020-04-30,34863.0,830201.0,,1154.0,1.37
2020-05-01,37257.0,902654.0,,1223.0,1.42
2020-05-02,39699.0,976363.0,,1323.0,1.45
2020-05-03,42505.0,1046450.0,,1391.0,1.48
2020-05-04,46437.0,1107233.0,,1566.0,1.5
2020-05-05,49400.0,1191946.0,,1693.0,1.47
2020-05-06,52987.0,1276781.0,,1785.0,1.44
2020-05-07,56351.0,1357413.0,,1889.0,1.4
2020-05-08,59695.0,1437788.0,,1985.0,1.36
2020-05-09,62808.0,1523213.0,,2101.0,1.33
2020-05-10,67161.0,1609037.0,,2212.0,1.32
2020-05-11,70768.0,1673688.0,,2294.0,1.29
2020-05-12,74292.0,1759579.0,,2415.0,1.28
2020-05-13,78055.0,1854250.0,,2551.0,1.27
2020-05-14,81997.0,1947041.0,,2649.0,1.27
2020-05-15,85784.0,2039952.0,,2753.0,1.28
2020-05-16,90648.0,2134277.0,,2871.0,1.31
2020-05-17,95698.0,2227642.0,,3025.0,1.32
2020-05-18,100328.0,2302792.0,,3156.0,1.33
2020-05-19,106475.0,2404267.0,,3302.0,1.35
2020-05-20,112028.0,2512388.0,,3434.0,1.35
2020-05-21,118226.0,2615920.0,,3584.0,1.34
2020-05-22,124794.0,2719434.0,,3726.0,1.33
2020-05-23,131423.0,2834798.0,,3868.0,1.31
2020-05-24,138536.0,2943421.0,,4024.0,1.29
2020-05-25,144950.0,3033591.0,,4172.0,1.27
2020-05-26,150793.0,3126119.0,,4344.0,1.26
2020-05-27,158086.0,3242160.0,,4534.0,1.26
2020-05-28,165386.0,3362136.0,,4711.0,1.26
2020-05-29,173491.0,3483838.0,,4980.0,1.26
2020-05-30,181827.0,3611599.0,,5185.0,1.26
2020-05-31,190609.0,3737027.0,,5408.0,1.26
2020-06-01,198370.0,3837207.0,,5608.0,1.25
2020-06-02,207191.0,3966075.0,,5829.0,1.25
2020-06-03,216824.0,4103233.0,,6088.0,1.25
2020-06-04,226713.0,4242718.0,,6363.0,1.24
2020-06-05,236184.0,4386379.0,,6649.0,1.22
2020-06-06,246622.0,4524317.0,,6946.0,1.21
2020-06-07,257486.0,4666386.0,,7207.0,1.2
2020-06-08,265928.0,4774434.0,,7473.0,1.18
2020-06-09,276146.0,4916116.0,,7750.0,1.18
2020-06-10,286605.0,5061332.0,,8102.0,1.18
2020-06-11,297535.0,5213140.0,,8498.0,1.17
2020-06-12,308993.0,5363445.0,,8884.0,1.17
2020-06-13,320922.0,5507182.0,,9195.0,1.17
2020-06-14,332424.0,5658614.0,,9520.0,1.17
2020-06-15,343091.0,5774133.0,,9900.0,1.18
2020-06-16,354065.0,5921069.0,,11903.0,1.18
2020-06-17,366946.0,6084256.0,,12237.0,1.2
2020-06-18,380532.0,6249668.0,,12573.0,1.22
2020-06-19,395048.0,6426627.0,,12948.0,1.23
2020-06-20,410451.0,6616496.0,,13254.0,1.23
2020-06-21,425282.0,6807226.0,,13699.0,1.24
2020-06-22,440215.0,6950493.0,,14011.0,1.25
2020-06-23,456183.0,7137716.0,,14476.0,1.25
2020-06-24,473105.0,7352911.0,,14894.0,1.25
